AccidentUID,AccidentType,AccidentType_de,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_de,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_de,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_de,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_de,AccidentWeekDay_en,AccidentHour,AccidentHour_text
9D61D2D053C3000AE0430A865E33000A,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2668553","1215050",LU,"1054","2011","2",Februar,February,aw406,Samstag,Saturday,"10",10h-11h
9D61CFC2FC6E004AE0430A865E33004A,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2665030","1208447",LU,"1059","2011","2",Februar,February,aw406,Samstag,Saturday,"13",13h-14h
9DE29B02A70070F0E0430A865E3370F0,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2648391","1231558",LU,"1104","2011","2",Februar,February,aw402,Dienstag,Tuesday,"17",17h-18h
9D4D6C3A830F00F4E0430A865E3300F4,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2654599","1227198",LU,"1081","2011","2",Februar,February,aw402,Dienstag,Tuesday,"19",19h-20h
9F8B7EE89E739014E0430A865E339014,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2666096","1211471",LU,"1061","2011","2",Februar,February,aw403,Mittwoch,Wednesday,"11",11h-12h
9D4D6C3A85A100F4E0430A865E3300F4,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2663151","1209325",LU,"1059","2011","2",Februar,February,aw404,Donnerstag,Thursday,"08",08h-09h
9E80B18E56786030E0430A865E336030,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2646031","1202796",LU,"1005","2011","2",Februar,February,aw404,Donnerstag,Thursday,"14",14h-15h
9FC3AB34B34810C8E0430A865E3310C8,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2665344","1211561",LU,"1061","2011","2",Februar,February,aw404,Donnerstag,Thursday,"17",17h-18h
9FC2212656F8E0F0E0430A865E33E0F0,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665289","1210121",LU,"1059","2011","2",Februar,February,aw405,Freitag,Friday,"14",14h-15h
9D597D968A52E006E0430A865E33E006,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2637889","1196328",LU,"1010","2011","2",Februar,February,aw405,Freitag,Friday,"15",15h-16h
9D75A63F3465D0CEE0430A865E33D0CE,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2661030","1234882",LU,"1021","2011","2",Februar,February,aw405,Freitag,Friday,"19",19h-20h
9D4D6C3A862F00F4E0430A865E3300F4,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2664679","1212296",LU,"1061","2011","2",Februar,February,aw406,Samstag,Saturday,"07",07h-08h
9D7E08F84D300078E0430A865E330078,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2662715","1214150",LU,"1024","2011","2",Februar,February,aw406,Samstag,Saturday,"10",10h-11h
9E02AA42CCEDB0B0E0430A865E33B0B0,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2665222","1207863",LU,"1059","2011","2",Februar,February,aw407,Sonntag,Sunday,"17",17h-18h
9E2FB08A5217A032E0430A865E33A032,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2672210","1218681",LU,"1065","2011","2",Februar,February,aw401,Montag,Monday,"07",07h-08h
9F4BBF61FE0FA020E0430A865E33A020,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2641626","1224965",LU,"1143","2011","2",Februar,February,aw401,Montag,Monday,"11",11h-12h
9D7E08F853230078E0430A865E330078,at6,Frontalkollision,Accident with head-on collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2646306","1200540",LU,"1005","2011","2",Februar,February,aw401,Montag,Monday,"15",15h-16h
9E305E1D6AB3A090E0430A865E33A090,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2657120","1229706",LU,"1081","2011","2",Februar,February,aw402,Dienstag,Tuesday,"06",06h-07h
A12BF4100151509AE0430A865E33509A,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2648036","1212116",LU,"1107","2011","2",Februar,February,aw402,Dienstag,Tuesday,"12",12h-13h
9D759D9CA37BE01EE0430A865E33E01E,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2663290","1214989",LU,"1024","2011","2",Februar,February,aw402,Dienstag,Tuesday,"12",12h-13h
9FDA0D985EE89018E0430A865E339018,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2666083","1210269",LU,"1061","2011","2",Februar,February,aw402,Dienstag,Tuesday,"13",13h-14h
9DDA3610047A3080E0430A865E333080,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2649833","1224823",LU,"1103","2011","2",Februar,February,aw403,Mittwoch,Wednesday,"14",14h-15h
A026C1FBFA0D1088E0430A865E331088,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2664129","1211652",LU,"1061","2011","2",Februar,February,aw403,Mittwoch,Wednesday,"16",16h-17h
9E305E1D6B9EA090E0430A865E33A090,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2671386","1213455",LU,"1051","2011","2",Februar,February,aw404,Donnerstag,Thursday,"13",13h-14h
9E81F6A3FA7D5030E0430A865E335030,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2650237","1224923",LU,"1103","2011","2",Februar,February,aw404,Donnerstag,Thursday,"16",16h-17h
9F9D824A940A508CE0430A865E33508C,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2670272","1213319",LU,"1051","2011","2",Februar,February,aw404,Donnerstag,Thursday,"17",17h-18h
9E30F39D3AA31058E0430A865E331058,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,false,rt434,Nebenanlage,Motorway side installation,"2641805","1229341",LU,"1125","2011","2",Februar,February,aw405,Freitag,Friday,"13",13h-14h
9ED499AC4F29E040E0430A865E33E040,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2666174","1212764",LU,"1061","2011","2",Februar,February,aw405,Freitag,Friday,"13",13h-14h
9F0CD694655CC0D6E0430A865E33C0D6,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2657038","1228734",LU,"1081","2011","2",Februar,February,aw406,Samstag,Saturday,"11",11h-12h
A1D29F64DDC3C006E0430A865E33C006,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665282","1210094",LU,"1059","2011","2",Februar,February,aw406,Samstag,Saturday,"18",18h-19h
9E3EF823B21CD0CEE0430A865E33D0CE,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,false,rt433,Nebenstrasse,Minor road,"2634851","1231028",LU,"1139","2011","2",Februar,February,aw406,Samstag,Saturday,"20",20h-21h
9EDEE50044AB20F2E0430A865E3320F2,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2664562","1211911",LU,"1061","2011","2",Februar,February,aw407,Sonntag,Sunday,"19",19h-20h
9EEBB8705DC9F028E0430A865E33F028,at3,Abbiegeunfall,Accident when turning left or right,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2662077","1209606",LU,"1059","2011","2",Februar,February,aw407,Sonntag,Sunday,"19",19h-20h
A06957854D29F00CE0430A865E33F00C,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,true,false,rt432,Hauptstrasse,Principal road,"2657408","1217845",LU,"1093","2011","2",Februar,February,aw401,Montag,Monday,"06",06h-07h
9E6719D2FF8AD094E0430A865E33D094,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2663231","1209544",LU,"1059","2011","2",Februar,February,aw401,Montag,Monday,"09",09h-10h
9F7339520F19C046E0430A865E33C046,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2650446","1223725",LU,"1095","2011","3",März,March,aw402,Dienstag,Tuesday,"08",08h-09h
9ED499AC5D19E040E0430A865E33E040,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2663546","1223842",LU,"1039","2011","3",März,March,aw402,Dienstag,Tuesday,"16",16h-17h
9E8F481E49EF9022E0430A865E339022,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2659716","1222662",LU,"1088","2011","3",März,March,aw402,Dienstag,Tuesday,"17",17h-18h
9F25E1B336C900F2E0430A865E3300F2,at4,Einbiegeunfall,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2666781","1210517",LU,"1061","2011","3",März,March,aw402,Dienstag,Tuesday,"20",20h-21h
A09FD9334CEFF0ACE0430A865E33F0AC,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2665253","1210089",LU,"1059","2011","3",März,March,aw403,Mittwoch,Wednesday,"20",20h-21h
A03B23164CBF3026E0430A865E333026,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2664002","1213538",LU,"1024","2011","3",März,March,aw403,Mittwoch,Wednesday,"22",22h-23h
9F44E59C448190E6E0430A865E3390E6,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2657474","1220555",LU,"1102","2011","3",März,March,aw404,Donnerstag,Thursday,"16",16h-17h
9FC3D93297BEA0B0E0430A865E33A0B0,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2634459","1225991",LU,"1122","2011","3",März,March,aw405,Freitag,Friday,"19",19h-20h
A09FCA5C4B5720BEE0430A865E3320BE,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2666147","1210865",LU,"1061","2011","3",März,March,aw406,Samstag,Saturday,"02",02h-03h
A271C1A2472FB096E0430A865E33B096,at6,Frontalkollision,Accident with head-on collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2662830","1223504",LU,"1039","2011","3",März,March,aw406,Samstag,Saturday,"14",14h-15h
9F4ACA3D52CA106AE0430A865E33106A,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as1,Unfall mit Getöteten,Accident with fatalities,false,false,false,rt430,Autobahn,Motorway,"2666362","1205684",LU,"1058","2011","3",März,March,aw401,Montag,Monday,"09",09h-10h
9E3EF823BCABD0CEE0430A865E33D0CE,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2665006","1210137",LU,"1059","2011","3",März,March,aw402,Dienstag,Tuesday,"16",16h-17h
A0BE8268384ED0D4E0430A865E33D0D4,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2664770","1211816",LU,"1061","2011","3",März,March,aw403,Mittwoch,Wednesday,"09",09h-10h
A069578A3FBC6088E0430A865E336088,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2655587","1209709",LU,"1062","2011","3",März,March,aw403,Mittwoch,Wednesday,"11",11h-12h
A013A224E5A7A050E0430A865E33A050,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2631242","1229325",LU,"1139","2011","3",März,March,aw404,Donnerstag,Thursday,"15",15h-16h
9F9DFE7D7EA140FAE0430A865E3340FA,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt439,andere,Other,"2661874","1216023",LU,"1040","2011","3",März,March,aw404,Donnerstag,Thursday,"18",18h-19h
9E6700DC8679601AE0430A865E33601A,at6,Frontalkollision,Accident with head-on collision,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2663825","1226216",LU,"1031","2011","3",März,March,aw405,Freitag,Friday,"06",06h-07h
9FC309470229D0B4E0430A865E33D0B4,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2663966","1209553",LU,"1059","2011","3",März,March,aw405,Freitag,Friday,"13",13h-14h
9E5D857199DA303EE0430A865E33303E,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2656736","1218621",LU,"1093","2011","3",März,March,aw405,Freitag,Friday,"16",16h-17h
9FC1A0FDA7556032E0430A865E336032,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2663781","1226882",LU,"1031","2011","3",März,March,aw405,Freitag,Friday,"20",20h-21h
9F9F66DDA6B010F4E0430A865E3310F4,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2658401","1225312",LU,"1081","2011","3",März,March,aw406,Samstag,Saturday,"08",08h-09h
A2083AE300690062E0430A865E330062,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2657447","1220562",LU,"1102","2011","3",März,March,aw407,Sonntag,Sunday,"10",10h-11h
A0BFD574A359C092E0430A865E33C092,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2660955","1231053",LU,"1025","2011","3",März,March,aw401,Montag,Monday,"17",17h-18h
9F9E793955E16048E0430A865E336048,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2647916","1227973",LU,"1089","2011","3",März,March,aw401,Montag,Monday,"19",19h-20h
9FDA0D985DB79018E0430A865E339018,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2665750","1209290",LU,"1061","2011","3",März,March,aw402,Dienstag,Tuesday,"12",12h-13h
